source_audio_path,speaker_cluster_id,segment_start_seconds,segment_end_seconds,diarization_model
/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn_EA-DSbYev9I.wav,SPEAKER_29,6332.341,6332.358,pyannote/speaker-diarization-3.1
/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn_EA-DSbYev9I.wav,SPEAKER_36,6332.358,6332.375,pyannote/speaker-diarization-3.1
/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn_EA-DSbYev9I.wav,SPEAKER_29,6332.375,6340.407,pyannote/speaker-diarization-3.1
/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn_EA-DSbYev9I.wav,SPEAKER_36,6340.154,6340.171,pyannote/speaker-diarization-3.1
/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn_EA-DSbYev9I.wav,SPEAKER_02,6340.171,6341.234,pyannote/speaker-diarization-3.1
/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn_EA-DSbYev9I.wav,SPEAKER_36,6340.475,6342.044,pyannote/speaker-diarization-3.1
/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn_EA-DSbYev9I.wav,SPEAKER_29,6341.234,6341.318,pyannote/speaker-diarization-3.1
/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn_EA-DSbYev9I.wav,SPEAKER_02,6341.318,6341.335,pyannote/speaker-diarization-3.1
/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn_EA-DSbYev9I.wav,SPEAKER_36,6342.365,6344.862,pyannote/speaker-diarization-3.1
/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn_EA-DSbYev9I.wav,SPEAKER_36,6345.487,6346.263,pyannote/speaker-diarization-3.1
/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn_EA-DSbYev9I.wav,SPEAKER_36,6347.039,6348.507,pyannote/speaker-diarization-3.1
/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn_EA-DSbYev9I.wav,SPEAKER_36,6349.047,6353.350,pyannote/speaker-diarization-3.1
/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn_EA-DSbYev9I.wav,SPEAKER_36,6353.789,6355.966,pyannote/speaker-diarization-3.1
/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn_EA-DSbYev9I.wav,SPEAKER_02,6354.380,6354.498,pyannote/speaker-diarization-3.1
/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn_EA-DSbYev9I.wav,SPEAKER_29,6354.498,6356.050,pyannote/speaker-diarization-3.1
/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn_EA-DSbYev9I.wav,SPEAKER_02,6355.966,6356.742,pyannote/speaker-diarization-3.1
/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn_EA-DSbYev9I.wav,SPEAKER_29,6356.455,6356.776,pyannote/speaker-diarization-3.1
/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn_EA-DSbYev9I.wav,SPEAKER_02,6356.776,6356.810,pyannote/speaker-diarization-3.1
/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn_EA-DSbYev9I.wav,SPEAKER_29,6356.810,6365.264,pyannote/speaker-diarization-3.1
/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn_EA-DSbYev9I.wav,SPEAKER_02,6365.348,6366.918,pyannote/speaker-diarization-3.1
/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn_EA-DSbYev9I.wav,SPEAKER_02,6368.504,6369.989,pyannote/speaker-diarization-3.1
/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn_EA-DSbYev9I.wav,SPEAKER_29,6370.462,6377.988,pyannote/speaker-diarization-3.1
/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn_EA-DSbYev9I.wav,SPEAKER_29,6379.270,6386.543,pyannote/speaker-diarization-3.1
/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn_EA-DSbYev9I.wav,SPEAKER_35,6379.810,6379.962,pyannote/speaker-diarization-3.1
/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn_EA-DSbYev9I.wav,SPEAKER_29,6387.472,6395.200,pyannote/speaker-diarization-3.1
/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn_EA-DSbYev9I.wav,SPEAKER_27,6389.969,6390.897,pyannote/speaker-diarization-3.1
/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn_EA-DSbYev9I.wav,SPEAKER_29,6395.403,6405.713,pyannote/speaker-diarization-3.1
/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn_EA-DSbYev9I.wav,SPEAKER_29,6407.603,6408.498,pyannote/speaker-diarization-3.1
/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn_EA-DSbYev9I.wav,SPEAKER_33,6409.055,6409.072,pyannote/speaker-diarization-3.1
/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn_EA-DSbYev9I.wav,SPEAKER_29,6409.072,6409.088,pyannote/speaker-diarization-3.1
/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn_EA-DSbYev9I.wav,SPEAKER_33,6409.088,6409.662,pyannote/speaker-diarization-3.1
/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn_EA-DSbYev9I.wav,SPEAKER_29,6409.662,6409.679,pyannote/speaker-diarization-3.1
/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn_EA-DSbYev9I.wav,SPEAKER_29,6413.071,6413.341,pyannote/speaker-diarization-3.1
/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn_EA-DSbYev9I.wav,SPEAKER_33,6415.180,6415.197,pyannote/speaker-diarization-3.1
/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn_EA-DSbYev9I.wav,SPEAKER_36,6415.197,6415.973,pyannote/speaker-diarization-3.1
/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn_EA-DSbYev9I.wav,SPEAKER_33,6415.214,6415.231,pyannote/speaker-diarization-3.1
/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn_EA-DSbYev9I.wav,SPEAKER_29,6415.231,6426.352,pyannote/speaker-diarization-3.1
/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn_EA-DSbYev9I.wav,SPEAKER_33,6415.973,6416.581,pyannote/speaker-diarization-3.1
/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn_EA-DSbYev9I.wav,SPEAKER_29,6426.740,6430.233,pyannote/speaker-diarization-3.1
/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn_EA-DSbYev9I.wav,SPEAKER_36,6434.452,6435.683,pyannote/speaker-diarization-3.1
/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn_EA-DSbYev9I.wav,SPEAKER_29,6436.021,6438.232,pyannote/speaker-diarization-3.1
/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn_EA-DSbYev9I.wav,SPEAKER_29,6439.936,6447.496,pyannote/speaker-diarization-3.1
/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn_EA-DSbYev9I.wav,SPEAKER_29,6447.952,6459.089,pyannote/speaker-diarization-3.1
/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn_EA-DSbYev9I.wav,SPEAKER_29,6460.625,6462.413,pyannote/speaker-diarization-3.1
/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn_EA-DSbYev9I.wav,SPEAKER_29,6462.700,6474.243,pyannote/speaker-diarization-3.1
/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn_EA-DSbYev9I.wav,SPEAKER_41,6463.544,6463.561,pyannote/speaker-diarization-3.1
/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn_EA-DSbYev9I.wav,SPEAKER_41,6463.612,6463.628,pyannote/speaker-diarization-3.1
/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn_EA-DSbYev9I.wav,SPEAKER_29,6474.766,6475.222,pyannote/speaker-diarization-3.1
/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn_EA-DSbYev9I.wav,SPEAKER_29,6475.610,6476.217,pyannote/speaker-diarization-3.1
/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn_EA-DSbYev9I.wav,SPEAKER_29,6476.656,6481.567,pyannote/speaker-diarization-3.1
/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn_EA-DSbYev9I.wav,SPEAKER_35,6482.039,6482.393,pyannote/speaker-diarization-3.1
/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn_EA-DSbYev9I.wav,SPEAKER_36,6482.393,6482.410,pyannote/speaker-diarization-3.1
/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn_EA-DSbYev9I.wav,SPEAKER_29,6482.697,6487.692,pyannote/speaker-diarization-3.1
/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn_EA-DSbYev9I.wav,SPEAKER_35,6483.220,6483.338,pyannote/speaker-diarization-3.1
/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn_EA-DSbYev9I.wav,SPEAKER_36,6488.873,6491.033,pyannote/speaker-diarization-3.1
/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn_EA-DSbYev9I.wav,SPEAKER_29,6491.033,6495.472,pyannote/speaker-diarization-3.1
/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn_EA-DSbYev9I.wav,SPEAKER_36,6496.315,6496.332,pyannote/speaker-diarization-3.1
/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn_EA-DSbYev9I.wav,SPEAKER_29,6496.332,6498.965,pyannote/speaker-diarization-3.1
/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn_EA-DSbYev9I.wav,SPEAKER_36,6498.965,6501.192,pyannote/speaker-diarization-3.1
/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn_EA-DSbYev9I.wav,SPEAKER_02,6499.808,6509.630,pyannote/speaker-diarization-3.1
/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn_EA-DSbYev9I.wav,SPEAKER_02,6510.423,6512.077,pyannote/speaker-diarization-3.1
/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn_EA-DSbYev9I.wav,SPEAKER_02,6512.296,6513.376,pyannote/speaker-diarization-3.1
/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn_EA-DSbYev9I.wav,SPEAKER_02,6513.713,6516.177,pyannote/speaker-diarization-3.1
/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn_EA-DSbYev9I.wav,SPEAKER_02,6516.228,6517.932,pyannote/speaker-diarization-3.1
/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn_EA-DSbYev9I.wav,SPEAKER_02,6518.557,6519.029,pyannote/speaker-diarization-3.1
/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn_EA-DSbYev9I.wav,SPEAKER_36,6519.451,6522.708,pyannote/speaker-diarization-3.1
/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn_EA-DSbYev9I.wav,SPEAKER_29,6522.708,6526.167,pyannote/speaker-diarization-3.1
/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn_EA-DSbYev9I.wav,SPEAKER_29,6526.488,6527.180,pyannote/speaker-diarization-3.1
/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn_EA-DSbYev9I.wav,SPEAKER_29,6527.433,6528.850,pyannote/speaker-diarization-3.1
/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn_EA-DSbYev9I.wav,SPEAKER_29,6528.901,6528.918,pyannote/speaker-diarization-3.1
/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn_EA-DSbYev9I.wav,SPEAKER_39,6528.918,6529.323,pyannote/speaker-diarization-3.1
/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn_EA-DSbYev9I.wav,SPEAKER_29,6529.323,6540.950,pyannote/speaker-diarization-3.1
/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn_EA-DSbYev9I.wav,SPEAKER_36,6541.372,6543.025,pyannote/speaker-diarization-3.1
/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn_EA-DSbYev9I.wav,SPEAKER_29,6543.025,6543.110,pyannote/speaker-diarization-3.1
/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn_EA-DSbYev9I.wav,SPEAKER_29,6543.211,6552.796,pyannote/speaker-diarization-3.1
/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn_EA-DSbYev9I.wav,SPEAKER_04,6548.527,6549.877,pyannote/speaker-diarization-3.1
/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn_EA-DSbYev9I.wav,SPEAKER_29,6553.420,6557.099,pyannote/speaker-diarization-3.1
