utterance_id,face_track_id,frame_time_seconds,audio_energy_score,mouth_motion_score,active_speaker_score
Wt1h7rnCvZQ_turn05829,FACE_03,2.351,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05829,FACE_04,2.351,0.000000,0.020156,0.064501
Wt1h7rnCvZQ_turn05829,FACE_09,2.351,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05829,FACE_10,2.351,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05829,FACE_12,2.351,0.000000,0.012903,0.041290
Wt1h7rnCvZQ_turn05829,FACE_19,2.351,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05829,FACE_20,2.351,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05829,FACE_00,2.645,0.000000,0.025918,0.082938
Wt1h7rnCvZQ_turn05829,FACE_01,2.645,0.000000,0.012514,0.040043
Wt1h7rnCvZQ_turn05829,FACE_02,2.645,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05829,FACE_03,2.645,0.000000,0.007257,0.023222
Wt1h7rnCvZQ_turn05829,FACE_04,2.645,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05829,FACE_09,2.645,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05829,FACE_10,2.645,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05829,FACE_12,2.645,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05829,FACE_19,2.645,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05829,FACE_20,2.645,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05829,FACE_21,2.645,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05829,FACE_00,2.938,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05829,FACE_01,2.938,0.000000,0.022138,0.070842
Wt1h7rnCvZQ_turn05829,FACE_02,2.938,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05829,FACE_03,2.938,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05829,FACE_04,2.938,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05829,FACE_09,2.938,0.000000,0.045921,0.146948
Wt1h7rnCvZQ_turn05829,FACE_10,2.938,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05829,FACE_12,2.938,0.000000,0.022258,0.071227
Wt1h7rnCvZQ_turn05829,FACE_19,2.938,0.000000,0.019406,0.062099
Wt1h7rnCvZQ_turn05829,FACE_20,2.938,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05829,FACE_21,2.938,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05829,FACE_22,2.938,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05829,FACE_00,3.232,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05829,FACE_01,3.232,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05829,FACE_02,3.232,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05829,FACE_03,3.232,0.000000,0.012315,0.039408
Wt1h7rnCvZQ_turn05829,FACE_04,3.232,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05829,FACE_09,3.232,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05829,FACE_10,3.232,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05829,FACE_12,3.232,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05829,FACE_19,3.232,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05829,FACE_20,3.232,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05829,FACE_22,3.232,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05829,FACE_00,3.526,0.000000,0.003083,0.009866
Wt1h7rnCvZQ_turn05829,FACE_01,3.526,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05829,FACE_02,3.526,0.000000,0.005873,0.018795
Wt1h7rnCvZQ_turn05829,FACE_03,3.526,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05829,FACE_04,3.526,0.000000,0.015915,0.050928
Wt1h7rnCvZQ_turn05829,FACE_09,3.526,0.000000,0.021444,0.068622
Wt1h7rnCvZQ_turn05829,FACE_10,3.526,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05829,FACE_12,3.526,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05829,FACE_20,3.526,0.000000,0.043601,0.139525
Wt1h7rnCvZQ_turn05829,FACE_22,3.526,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05829,FACE_00,3.820,0.000000,0.022006,0.070418
Wt1h7rnCvZQ_turn05829,FACE_01,3.820,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05829,FACE_02,3.820,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05829,FACE_03,3.820,0.000000,0.018741,0.059970
Wt1h7rnCvZQ_turn05829,FACE_04,3.820,0.000000,0.000118,0.000376
Wt1h7rnCvZQ_turn05829,FACE_09,3.820,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05829,FACE_12,3.820,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05829,FACE_20,3.820,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05829,FACE_22,3.820,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05829,FACE_00,4.114,0.000000,0.007233,0.023145
Wt1h7rnCvZQ_turn05829,FACE_01,4.114,0.000000,0.019395,0.062063
Wt1h7rnCvZQ_turn05829,FACE_02,4.114,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05829,FACE_03,4.114,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05829,FACE_04,4.114,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05829,FACE_09,4.114,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05829,FACE_20,4.114,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05829,FACE_22,4.114,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05829,FACE_00,4.408,0.000000,0.023471,0.075107
Wt1h7rnCvZQ_turn05829,FACE_01,4.408,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05829,FACE_02,4.408,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05829,FACE_03,4.408,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05829,FACE_04,4.408,0.000000,0.017842,0.057094
Wt1h7rnCvZQ_turn05829,FACE_09,4.408,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05829,FACE_20,4.408,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05829,FACE_22,4.408,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05829,FACE_23,4.408,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05829,FACE_24,4.408,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05829,FACE_25,4.408,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05829,FACE_00,4.701,0.000000,0.001316,0.004212
Wt1h7rnCvZQ_turn05829,FACE_01,4.701,0.000000,0.023480,0.075136
Wt1h7rnCvZQ_turn05829,FACE_02,4.701,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05829,FACE_03,4.701,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05829,FACE_04,4.701,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05829,FACE_09,4.701,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05829,FACE_20,4.701,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05829,FACE_22,4.701,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05829,FACE_23,4.701,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05829,FACE_24,4.701,0.000000,0.081815,0.261808
Wt1h7rnCvZQ_turn05829,FACE_25,4.701,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05829,FACE_26,4.701,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05829,FACE_00,4.995,0.000000,0.002023,0.006474
Wt1h7rnCvZQ_turn05829,FACE_01,4.995,0.000000,0.019174,0.061355
Wt1h7rnCvZQ_turn05829,FACE_03,4.995,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05829,FACE_04,4.995,0.000000,0.015737,0.050359
Wt1h7rnCvZQ_turn05829,FACE_09,4.995,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05829,FACE_20,4.995,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05829,FACE_23,4.995,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05829,FACE_24,4.995,0.000000,0.019611,0.062757
Wt1h7rnCvZQ_turn05829,FACE_27,4.995,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05829,FACE_00,5.289,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05829,FACE_01,5.289,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05829,FACE_03,5.289,0.000000,0.019390,0.062049
Wt1h7rnCvZQ_turn05829,FACE_04,5.289,0.000000,0.002538,0.008122
Wt1h7rnCvZQ_turn05829,FACE_09,5.289,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05829,FACE_20,5.289,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05829,FACE_23,5.289,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05829,FACE_24,5.289,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05829,FACE_28,5.289,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05829,FACE_00,5.583,0.000000,0.002452,0.007845
Wt1h7rnCvZQ_turn05829,FACE_01,5.583,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05829,FACE_03,5.583,0.000000,0.019359,0.061948
Wt1h7rnCvZQ_turn05829,FACE_04,5.583,0.000000,0.000609,0.001948
Wt1h7rnCvZQ_turn05829,FACE_09,5.583,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05829,FACE_20,5.583,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05829,FACE_23,5.583,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05829,FACE_24,5.583,0.000000,0.001508,0.004825
Wt1h7rnCvZQ_turn05829,FACE_28,5.583,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05829,FACE_00,5.877,0.000000,0.000828,0.002650
Wt1h7rnCvZQ_turn05829,FACE_01,5.877,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05829,FACE_03,5.877,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05829,FACE_04,5.877,0.000000,0.000355,0.001137
Wt1h7rnCvZQ_turn05829,FACE_09,5.877,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05829,FACE_20,5.877,0.000000,0.026582,0.085064
Wt1h7rnCvZQ_turn05829,FACE_24,5.877,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05829,FACE_28,5.877,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05829,FACE_00,6.171,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05829,FACE_01,6.171,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05829,FACE_03,6.171,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05829,FACE_04,6.171,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05829,FACE_09,6.171,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05829,FACE_20,6.171,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05829,FACE_24,6.171,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05829,FACE_29,6.171,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05829,FACE_30,6.171,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05829,FACE_00,6.465,0.000000,0.021854,0.069933
Wt1h7rnCvZQ_turn05829,FACE_01,6.465,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05829,FACE_03,6.465,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05829,FACE_04,6.465,0.000000,0.017388,0.055640
Wt1h7rnCvZQ_turn05829,FACE_09,6.465,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05829,FACE_20,6.465,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05829,FACE_30,6.465,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05829,FACE_31,6.465,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05829,FACE_32,6.465,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05829,FACE_00,6.758,0.000000,0.023476,0.075123
Wt1h7rnCvZQ_turn05829,FACE_01,6.758,0.000000,0.019561,0.062596
Wt1h7rnCvZQ_turn05829,FACE_03,6.758,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05829,FACE_04,6.758,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05829,FACE_09,6.758,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05829,FACE_20,6.758,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05829,FACE_30,6.758,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05829,FACE_33,6.758,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05829,FACE_34,6.758,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05829,FACE_00,7.052,0.000000,0.023565,0.075408
Wt1h7rnCvZQ_turn05829,FACE_01,7.052,0.000000,0.009588,0.030680
Wt1h7rnCvZQ_turn05829,FACE_03,7.052,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05829,FACE_04,7.052,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05829,FACE_09,7.052,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05829,FACE_20,7.052,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05829,FACE_30,7.052,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05829,FACE_35,7.052,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05829,FACE_36,7.052,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05829,FACE_00,7.346,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05829,FACE_01,7.346,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05829,FACE_03,7.346,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05829,FACE_04,7.346,0.000000,0.022722,0.072711
Wt1h7rnCvZQ_turn05829,FACE_09,7.346,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05829,FACE_30,7.346,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05829,FACE_35,7.346,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05829,FACE_36,7.346,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05829,FACE_37,7.346,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05829,FACE_38,7.346,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05829,FACE_39,7.346,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05829,FACE_00,7.640,0.000000,0.022806,0.072978
Wt1h7rnCvZQ_turn05829,FACE_01,7.640,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05829,FACE_03,7.640,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05829,FACE_04,7.640,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05829,FACE_09,7.640,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05829,FACE_30,7.640,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05829,FACE_35,7.640,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05829,FACE_36,7.640,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05829,FACE_37,7.640,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05829,FACE_00,7.934,0.000000,0.002515,0.008047
Wt1h7rnCvZQ_turn05829,FACE_01,7.934,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05829,FACE_03,7.934,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05829,FACE_04,7.934,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05829,FACE_09,7.934,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05829,FACE_30,7.934,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05829,FACE_35,7.934,0.000000,0.002264,0.007245
Wt1h7rnCvZQ_turn05829,FACE_36,7.934,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05829,FACE_37,7.934,0.000000,0.021177,0.067765
Wt1h7rnCvZQ_turn05829,FACE_40,7.934,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05829,FACE_41,7.934,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05829,FACE_00,8.228,0.000000,0.021790,0.069728
Wt1h7rnCvZQ_turn05829,FACE_01,8.228,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05829,FACE_03,8.228,0.000000,0.000021,0.000067
Wt1h7rnCvZQ_turn05829,FACE_04,8.228,0.000000,0.015579,0.049853
Wt1h7rnCvZQ_turn05829,FACE_09,8.228,0.000000,0.050783,0.162506
Wt1h7rnCvZQ_turn05829,FACE_30,8.228,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05829,FACE_35,8.228,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05829,FACE_36,8.228,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05829,FACE_37,8.228,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05829,FACE_40,8.228,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05829,FACE_42,8.228,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05829,FACE_00,8.521,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05829,FACE_01,8.521,0.000000,0.011620,0.037184
Wt1h7rnCvZQ_turn05829,FACE_03,8.521,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05829,FACE_04,8.521,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05829,FACE_09,8.521,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05829,FACE_30,8.521,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05829,FACE_35,8.521,0.000000,0.023021,0.073667
Wt1h7rnCvZQ_turn05829,FACE_36,8.521,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05829,FACE_37,8.521,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05829,FACE_42,8.521,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05829,FACE_00,8.815,0.000000,0.036241,0.115973
Wt1h7rnCvZQ_turn05829,FACE_01,8.815,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05829,FACE_03,8.815,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05829,FACE_04,8.815,0.000000,0.000379,0.001211
Wt1h7rnCvZQ_turn05829,FACE_09,8.815,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05829,FACE_30,8.815,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05829,FACE_35,8.815,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05829,FACE_36,8.815,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05829,FACE_37,8.815,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05829,FACE_42,8.815,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05829,FACE_00,9.109,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05829,FACE_01,9.109,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05829,FACE_04,9.109,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05829,FACE_09,9.109,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05829,FACE_30,9.109,0.000000,0.011207,0.035864
Wt1h7rnCvZQ_turn05829,FACE_35,9.109,0.000000,0.023254,0.074412
Wt1h7rnCvZQ_turn05829,FACE_36,9.109,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05829,FACE_37,9.109,0.000000,0.016574,0.053038
Wt1h7rnCvZQ_turn05829,FACE_42,9.109,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05829,FACE_43,9.109,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05835,FACE_00,0.000,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05835,FACE_01,0.000,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05835,FACE_02,0.000,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05835,FACE_03,0.000,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05835,FACE_04,0.000,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05835,FACE_05,0.000,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05835,FACE_06,0.000,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05835,FACE_00,0.084,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05835,FACE_01,0.084,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05835,FACE_02,0.084,0.000000,0.000115,0.000367
Wt1h7rnCvZQ_turn05835,FACE_03,0.084,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05835,FACE_04,0.084,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05835,FACE_05,0.084,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05835,FACE_06,0.084,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05835,FACE_00,0.168,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05835,FACE_01,0.168,0.000000,0.000839,0.002684
Wt1h7rnCvZQ_turn05835,FACE_02,0.168,0.000000,0.001225,0.003922
Wt1h7rnCvZQ_turn05835,FACE_03,0.168,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05835,FACE_04,0.168,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05835,FACE_05,0.168,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05835,FACE_06,0.168,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05835,FACE_00,0.252,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05835,FACE_01,0.252,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05835,FACE_02,0.252,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05835,FACE_03,0.252,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05835,FACE_04,0.252,0.000000,0.000253,0.000809
Wt1h7rnCvZQ_turn05835,FACE_05,0.252,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05835,FACE_06,0.252,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05835,FACE_00,0.336,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05835,FACE_01,0.336,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05835,FACE_02,0.336,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05835,FACE_03,0.336,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05835,FACE_04,0.336,0.000000,0.000026,0.000084
Wt1h7rnCvZQ_turn05835,FACE_05,0.336,0.000000,0.057772,0.184869
Wt1h7rnCvZQ_turn05835,FACE_06,0.336,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05835,FACE_07,0.336,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05835,FACE_00,0.420,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05835,FACE_01,0.420,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05835,FACE_02,0.420,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05835,FACE_03,0.420,0.000000,0.008584,0.027469
Wt1h7rnCvZQ_turn05835,FACE_04,0.420,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05835,FACE_05,0.420,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05835,FACE_06,0.420,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05835,FACE_00,0.504,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05835,FACE_01,0.504,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05835,FACE_02,0.504,0.000000,0.002226,0.007123
Wt1h7rnCvZQ_turn05835,FACE_03,0.504,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05835,FACE_04,0.504,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05835,FACE_05,0.504,0.000000,0.028968,0.092699
Wt1h7rnCvZQ_turn05835,FACE_06,0.504,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05835,FACE_00,0.588,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05835,FACE_01,0.588,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05835,FACE_02,0.588,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05835,FACE_03,0.588,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05835,FACE_04,0.588,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05835,FACE_05,0.588,0.000000,0.033076,0.105843
Wt1h7rnCvZQ_turn05835,FACE_06,0.588,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05835,FACE_08,0.588,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05835,FACE_01,0.672,0.000000,0.001060,0.003392
Wt1h7rnCvZQ_turn05835,FACE_02,0.672,0.000000,0.000956,0.003059
Wt1h7rnCvZQ_turn05835,FACE_03,0.672,0.000000,0.003079,0.009852
Wt1h7rnCvZQ_turn05835,FACE_04,0.672,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05835,FACE_05,0.672,0.000000,0.036402,0.116485
Wt1h7rnCvZQ_turn05835,FACE_06,0.672,0.000000,0.013283,0.042504
Wt1h7rnCvZQ_turn05835,FACE_01,0.756,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05835,FACE_02,0.756,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05835,FACE_03,0.756,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05835,FACE_04,0.756,0.000000,0.002645,0.008465
Wt1h7rnCvZQ_turn05835,FACE_05,0.756,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05835,FACE_06,0.756,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05835,FACE_09,0.756,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05835,FACE_01,0.840,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05835,FACE_02,0.840,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05835,FACE_03,0.840,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05835,FACE_04,0.840,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05835,FACE_05,0.840,0.000000,0.030655,0.098095
Wt1h7rnCvZQ_turn05835,FACE_06,0.840,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05835,FACE_09,0.840,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05835,FACE_10,0.840,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05835,FACE_01,0.924,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05835,FACE_02,0.924,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05835,FACE_03,0.924,0.000000,0.000000,0.000000
Wt1h7rnCvZQ_turn05835,FACE_04,0.924,0.000000,0.000373,0.001193
